content,rating
"Mình mới mua về, nhìn bề ngoài thì rất ổn. Bìa cứng đẹp, màu giấy hơi vàng rất đẹp. Đây sẽ là cuốn sách tuyệt vời !",5
sp tuyệt vời sách í nghĩa giao hàng nhanh hơn dự kiến dạo này ko thấty tiki có bill nhỉ,5
Nghe tên quyển sách này từ cách đây cả chục năm. Giờ mới quyết tâm mua và đọc. Sách của tiki bán thì khỏi bàn về chất lượng rồi. Nội dung thì hay thật sự.,5
Tiki luôn giao hàng nhanh như mong đợi của mình. Chất lượng sách rất yên tâm. Giá tốt Sẽ còn ủng hộ,5
Sách đặt bên tiki lúc nào cũng yên tâm. Đẹp và chất lượng lắm nha Còn nội dung sách thì khỏi chê. Bạn có thể thấy mình trong đó rồi thay đổi,5
hài lòng,5
Một cuốn sách nhất định phải đọc qua một lần trong đời về cách đối nhân xử thế. Rất hay.,5
ok,5
"Bìa sách đẹp nhưng giấy in kém chất lượng, quá giòn. Mình lật trang hơi mạnh tay chút là sẽ làm rách giữa trang giấy.",2
"Nội dung thì khỏi nói rồi, sách quá nổi, có điều chất lượng giấy ko đc ưng cho lắm, giấy dày, thô và ráp tay, ko đc bằng sách bìa mềm mình hay mua ở hiệu sách",4
"Sách dày dặn ,đẹp, nội dung thì khỏi phải bàn rồi. cảm ơn tiki",5
"Tuyệt vời nhưng Hơi bị méo mó ở góc do vận chuyển,mong lần sau sẽ khắc phục,vẫn ủng hộ 5 sao",5
Tôi phải khẳng định một điều là tôi không hề được trả tiền để vote quyển sách này!! Và tôi sẽ đọc toàn bộ cuốn sách theo cách chăm chú nhất...,5
"đóng gói đẹp hàng không bị móp méo, bìa cứng okkkk lamm",5
Sách mới tinh rất OK còn nguyên xiêm Mọi người an tâm mua nhé,5
"Sách đóng gói cẩn thận. Tiki giao nhanh, shipper thân thiện, nhiệt tình. Sách nội dung nhẹ nhàng, đọc tham khảo nha các bác.",5
"sách mới mua về, lần nào mua 1 lúc 4-5 cuốn thế nào cũng có sách bị lỗi, này mà cũng dán bán khách được , mua bìa cứng cho bền sách còn tệ hơn bìa mềm mọi khi hay mua",2
"Sách dù bọc bao ni lông nhưng vẫn bị bẩn, ảnh này là sách đã lau mấy lần mới đỡ bẩn hơn,",4
"thứ tự trang sách xếp SAI LINH TINH đang từ 64 lại sang 81 làm nội dung bị ngắt quãng, ngoài lỗi này ra thì chất lượng giấy và bìa đều tốt,giao hàng nhanh",3
Sản phẩm tốt và đóng gói rất cẩn thận. Mình hài lòng về sản phẩm này.,4
"sách đẹp, không móp méo, đóng gói cẩn thận, shipper thân thiện, giao hàng nhanh. 10 sao luôn",5
Cuốn sách phát triển bản thân hay nhất mình từng đọc,5
"sách giao còn nguyên seal, mà mình quên chụp, sách thì hay khỏi bàn r, giao hàng nhanh nói chung rất ok",5
"Sách mới. Không nhăn, gập góc. Giao hàng đúng thời hạn. Nói chung sản phẩm rất ưng ý. Tiki đã làm rất tốt. :3",5
"Chất lượng sách rất tốt, giao hành nhanh và đóng gói cẩn thận. Chỉ mới đọc được 50 trang đầu nhưng cảm nhận được rằng nội dung sách rất hay và ý nghĩa.",5
"- Ship rất nhanh, đóng gói cẩn thận, sách được bọc nguyên seal - Nội dung quá tuyệt vời nên không phải bàn nữa",5
"Sách mới thẳng thốn ,chỉ có chất lượng giấy thì hơi tệ giấy vàng và mỏng, cầm cuốn sách rất nhẹ, mặc dù là bìa cứng, cám ơn vì đă giao sách mới",2
Lúc nhận sách hơi nhăn bì. Lúc mở cuốn sách thì vài trang mực in chỗ thì rõ nét chữ còn trang khác mực in như mờ nhạt như kiểu hết mực.,3
Tuyệt vời,5
good,5
ok,5
Nhanh,5
khỏi nói rồi. quá là tâm đắc. sách kỹ năng sống tuyệt vời. kim chỉ nam cho tất cả lứa tuổi,5
"Giao hàng nhanh, bìa cứng nhưng lại nhẹ. Chưa đọc nên ko biết nội dung có bị lỗi hay ko",5
"Sách được bọc mới, ship giao nhanh, được bọc màng nên nghĩ sách ở trong sẽ mới",5
"Nghe giới thiệu lâu rồi, mới mua về và đọc hết cuốn sách đáng để đọc đi đọc lại và áp dụng vào cuộc sống",5
Đã nhận. Sách nguyên li lông mới. Nhé mọi,5
"Cảm giác được cầm 1 cuốn sách mới tinh trong tay, lại là cuốn sách có ý nghĩa thì rất tuyệt vời",5
"sách thì đương nhiên hay rùi, còn chất lượng thì dựa vào tiki cả =))), nhưng lần này với tui thì 5* nha mn",5
"Tuyệt vời khuyên mn nên mua bìa cứng để bảo vệ sách tốt, in hơi lỗi",4
Shipper thân thiện bao bìa sách cẩn thận. Nội dung thì khỏi bàn cãi quá tuyệt vời. Tóm lại nên mua.,5
Okay,5
tốt,5
Sách được bọc cẩn thận và mới !,5
"sách đẹp, giáo hàng nhanh",5
Sách bổ ích. Giao hàng nhanh,5
hay,5
"Sản phẩm rất tốt, sách đẹp, đóng gói cẩn thận",5
sách tuyện dời,5
anh trai mình cực thích luôn nha,5
"sách tốt, giá rẻ",5
ok hàng còn rất mới,5
sản phẩm rất tốt,5
cám ơn ti ki sách hay giao hàng nhanh chóng sách mới đẹp,5
chất lượng tốt lắm ạ,5
sách có hơi quăn một xíu,5
nhận được hàng vui gần chớt,5
Sách rất ưng í ạ,5
okok . lần sau đặt tiếp tiki nhé,5
"Sách đẹp, giao hàng nhanh. Rất đáng mua!",5
"Giao hàng rất nhanh, đóng gói cẩn thận. Sách bìa cứng rất đẹp.",5
Ok,5
ok,5
sách tốt,5
"Cũng rất Ok nha mọi người, bọc giấy kính cẩn thận. Nội dung mình vẫn chưa đọc nhưng hình thức được.",4
"Cuốn sách phải đọc 1 lần trong đời, giao hàng siêu nhanh với lại bọc cực kĩ nha",5
"Sáng nay vừa mới nhận được cuốn này, sách rất hay và chất lượng, được đóng gói kỹ, bìa cứng chắc chắn. Tiki giao hàng rất nhanh!",5
"Chưa biết nội dung như thế nào, nhưng nhận được hàng đóng gói kĩ, mới keng xà beng là kết rồi",5
"Sách form chuẩn, giấy hơi tối màu rất dễ đọc, giao hành cực nhanh.",5
"Giao nhanh hơn dự kiến, đóng gói kỹ, sách chất lượng tốt bao bọc kỹ 5*+",5
Sản phẩm đẹp tốt. giao hàng khá nhanh. sách có chất lượng tốt rất đáng tiền,5
"Vận chuyển giao nhanh hơn thời gian hẹn 1 ngày, cuốn sách này khá là nổi tiếng nên mình sẽ chiêm nghiệm khá lâu đây",5
"bọc sách rất cẩn thận , hộp đựng sách không bị méo mó, giao hàng rất nhanh.",5
ok,5
"Tiki giao hàng nhanh, đóng gói đẹp, thích lắm ạ",5
"Chất liệu sách rất rất tệ Hại . nhận dc sách , tôi vứt thẳng vào sọt rác cuốn sách này",1
"đặt mua trước để có khuyến mãi visa. sách mới gói bọc nilon, có thời gian sẽ đọc",5
Mình rất tâm đắc cuốn sách này. Khi nhận được hàng cảm thấy rất hài lòng với chất lượng sản phẩm.,5
Giao hàng trước thời gian dự ftính sách rất tốt,5
Tiki đóng gói sách cẩn thận nên bìa sách còn nguyên vẹn k bị cong vẹo gù hết. Mình cảm thấy rất hàu lòng. Về nội dung tất nhiên sách rất hay rồi!,5
nhanh gọn lẹ và chất lượng không cần bàn cải rất vui được làm việc với tiki,5
"Tiki giao hàng nhanh hơn dự kiến, sách mới còn bao nilon nhưng giấy có nhiều nơi bị ố vàng",4
"Sp đóng gói cẩn thận ,chất lượng tốt",5
"Cầm rất chắc tay, rất thích.",5
Đóng gói đẹp,5
Sách chất lượng tốt,5
giao chậm quá,3
"Sách ok , rất hài",5
Hàng giống mô tả !!!!,5
Sách có những lỗi tạm chấp nhận,4
Sách đẹp.,5
Sản phẩm quá tốt Và ko còn lời gì để khen nữa Quá tốt !!!,5
Hài lòng vs tiki. Chất lượng sp tuyệt vời,5
"Có bookcare, giao hàng nhanh",5
Sách đẹp,5
Một tác phẩm quá kinh điển rồi,5
Shop đóng gói cẩn thận,5
Sp này thì khỏi phải nói hihi,5
"bọc kĩ , tốt , giao hàng rất nhanh luôn á",5
thấy cái bìa là chết mê rồi mn. bìa cứng rất tuyệt,5
sách đẹp,5
"hàng đóng gói, bảo quản tốt",5
"sách bọc kỹ, tôi khá hài lòng",5
sách mới :)) gói hàng kỹ sẽ ủng hộ tiếp,5
"sách về được bảo đảm an toàn, thơm tho mùi giấy mới luôn ♡",5
tốt,5
sách bao bọc kĩ càng . giao nhanh . nói chung là ok,5
rất tốt mua nhiều lần nhưng lúc nào cx rất hài lòng,5
Sách đẹp. Ko bị lỗi gì. Nội dụng thì ko phải bàn rồi.,5
Giao hàng nhanh + không bị xây xát + nội dung ổn + shipper nhiệt tình,5
Chất giấy k đc tốt bìa Ok chất lượng ok,3
Sách Đống khung rất kỹ em rất hài lòng,5
"Bộ sách của Dale Carnegie rất hay, rất được bán chạy. Nay đã có bản bìa cứng, đẹp, rất đáng tiền.",5
"Ok, giấy vàng đọc cảm giác mắt thoải mái hơn",5
"Sách rất hay, chất lượng tốt",5
giáo hàng nhanh sách thì mình rất là hài lòng,5
"sách tốt, giao đúng hạn",5
"Đóng gói đẹp, chắc chắn. Hàng chất lượng rất tốt.",5
Sách mới giao hàng nhanh đóng gói cẩn thận,5
"Sản phẩm tốt, bao bìa chất lượng",5
Sách oki,5
Một cuốn sách rất hay và tuyệt vời,5
Hàng đẹp và chất lượng lắm mg ơi..,5
"Gói cẩn thận, sách tốt",5
Sách hay gửi nhanh sách chất lương,1
Rất hay nha mn nên mua,5
Sách đẹp!,5
"Sách rất chắc chắn, đóng gói cẩn thận",5
Very Good,5
Rất buồn vì ko đc bọc bookcare,3
sách hay mọi người nên đọc,5
"bên ngoài nhìn ok,nhưng chất lượng giấy nhìn ko được tốt cho lắm,sờ vào có cảm giác sần sùi màu giấy như là được tái chế lại",4
"Một quyển sách rất hay, mang lại cho người đọc nhiều bài học quý giá, tôi ước gì mình được đọc quyển sách này sớm hơn. Khuyên mọi người nên đọc trong đời, vì nó rất đáng, hãy đọc sớm trước khi quá muộn",5
"sách có bọc màng nilon, bìa cứng. không có tổn hại gì trong những trang sách. thấy mí bn mua trúng sách bị rách cũng sợ. nhưng may quá. sách tốt, chất lượng khỏi chê. shipper thân thiện, giao hàng trước một ngày luôn.",5
Đóng hàng rất ok.Sách vẫn còn mới và giấy bóng cẩn thận.Về nội dung thì rất bổ ích và dễ hiểu.Nếu Tiki làm ăn uy tín như thế này mãi thì mk sẽ ủng hộ dài,5
"Ngày nhận sách rất háo hức vì nhìn bề ngoài rất tốt. Những trang đầu giấy đẹp. Tuy nhiên gáy sách khá tệ, một số trang sách bẩn và bị rách. Hi vọng tiki kiểm tra hàng cẩn thận hơn trước khi giao.",3
,5
ok,5
sách bóc cẩn thận có seal,5
Đắc nhân tâm rất hay.....,5
Bìa cứng Tốt nha mn;)),5
Sách đẹp bao chuẩn,5
sản phẩm oke mình rất thích,5
Tốt,5
good,5
Đc,5
Cực kì hài lòng,5
good,5
"Giao hàng nhanh, sách mới",5
Tuyệt,5
好啊,5
..,5
Good ......... sách đẹp mới,5
Sách rất hữu ích,5
Chất liệu in sách tốt hài lòng gggggggggvbbbbbbbbb,5
Ship siêu nhanh & có màng bọc cẩn thận!,5
Sách ko bị móp mà nguyên vẹn tốt giao hàng sớm,5
"Sách đẹp, giao hàng nhanh. Mới đặt hôm trước hôm sau có hàng rồi",5
"Giao nhanh, sách chất lượng, bao bọc kỹ",5
Bìa cứng xịn sò,5
sách quá hay,5
Siêu ưng sách này nha,5
"Sách được giao sớm hơn dự kiến. Bảo quản tốt, ko bị hư hại. Sẽ luôn ủng hộ tiki",5
"Giao hàng cực nhanh, gói hàng cẩn thận, bao bì sách chuẩn!",5
quá hài lòng,5
"giao hàng nhanh, đóng gói chắc chắn, nội dung thì không cần bàn cãi",4
"sách hay đẹp gói kĩ ,rất thích cách giao hàng của tiki rất có tâm",5
"Giao hàng nhanh, chất lượng",5
"Sách đẹp, nội dung hay",5
"Có đặt thiệp vs lời nhắn nhưng lúc giao lại ko có, hơi thất vọng",3
Quá đẹp,5
Mình vừa nhận đc sách... k ngờ đc khuyến mãi thêm sticker dễ thương này. Thích gê!!,4
"Bìa đẹp, giao hàng nhanh, giấy hơi đen",4
Vẫn chưa nhận được hàng!!!,1
Sản phẩm hay,5
"Sách đẹp, hay, đáng để đọc",5
tb,5
"Sách mới, giao nhanh, nội dung hay",5
"Gói hàng cẩn thận, sách hay !!!!!",5
sách hay,5
"sách mới , chất liệu bìa khá ổn",5
"Sách bìa khá đẹp, khá khá đẹp",3
"Sách hay, ý nghĩa. Mình rất thích.",5
sạch mới giao hàng nhanh,5
"Sách đẹp mới , bao gói cẩn thận",5
Sách cho mọi người,5
ok,5
.,5
sách bị xước và chỗ bị dơ,2
"Giao hàng nhanh, đóng gói cẩn thận",5
"Sản phẩm chất lượng, giao nhanh",5
ok,5
Sách đẹp,5
tuyệt,4
Rất hài lòng về sản phẩm,5
tốt,5
Thích,5
.,5
Good,5
1 cuốn sách nên dành thời gian để đọc,4
Sách chất lượng Đúng mẫu giao hàng nhanh,4
,5
.,5
giao hàng nhanh,5
mua sách ở tiki nhiều lần nhưng nào cũng ổn.,5
Giai hang nhanh. Đóng gói tốt,5
Chẳng còn lời nào để diễn tả cuốn sách này !,5
"sách mới, đóng gói chắc chắn,",5
"sách đẹp, giao hàng nhanh",5
Sách nguyên vẹn,5
sản phẩm tốt,5
nói chung là ưng cái bụng,4
sách khá là okela,5
Hay,5
tổt,5
tổt,5
Sách đẹp cảm ơn shop,5
sách rất ok,5
đẹp rất hài lòng,5
Hay xuất sắc,5
Hay ạ,5
rất ưng ý,5
Sách còn bìa bóng bên ngoài rất ok,5
cuốn sách hay nhất tôi được đọc,5
giao hàng cực nhanh,5
Rất ưng bìa cứng,5
Ok luôn ạ. 5 sao,5
"Sách còn nguyên seal, sách rất hay, thích bản dịch này hơn bản cũ!",5
đẹp .,5
Bìa cứng thơm và đẹp,5
giao hàng nhanh lắm mà. chất lượng cũng ok nữaaaa,5
Chuẩn sách đạo đức,4
oke lắm ạ,5
"Sách hay, chất lượng",5
đọc rất hay... mọi người nên đọc nhé,5
Oke,5
Tốt,5
đẹp,5
sách đẹp lắmmmmmmmmmmmmmmm,5
rất hay,5
ok,5
"Không cần bàn cãi, sách này đọc để hiểu hơn về cách người khác chinh phục minh!",5
ổn,5
Hay,5
Đẹ,5
.,5
Hài lòng,5
Sách đẹp,4
Tốt . Đẹp,5
"sách xịn xò lắm cuốn sách này mình dã thích lâu lắm rùi nhưng bây giờ mới mua đươc mệnh danh là "" cuốn sách hay nhất mọi thời đại đưa bạn đến thành công"" sách này gần như một cuốn sách kinh điển à các bạn trẻ nên đọc để có những kĩ năng giao tiếp đỉnh cao sách khi mình nhận được thì nó hơi móp ở đầu nhưng không sao hộp cũng hơi nát rách may mà shop tặng bookmark làm mình an ủi phần nào hic",5
"Mình rất hài lòng với tốc độ giao hàng, cuốn sách nhỏ hơn mình nghĩ. Nội dung thì mình chưa đọc, và mình cũng không có thói quen highlight lên sách nên không thể *** chất liệu sách cho mn, mn có thể nhìn dưới ảnh. Tuy nhiên mình sẽ đánh giá 5 sao nếu shop gói hàng cho mình có thêm một miếng nilong vì giao hàng mưa nên giấy của mình bị cong hết rồi ạ!",4
"Giao hàng đúng dự kiến. Sách nhận được hơi cong ở mép sách. Sách có tặng kèm bookmark. Sách có chất giấy khá nhẹ nên quyển sách cầm cũng rất nhẹ tay. Tuy nhiên sách được cắt rất cẩu thả, mép giấy nham nhở trông rất mất thẩm mỹ.",4
"Mình nghĩ cuốn này chắc hẳn các bạn nào thích đọc sách cũng phải có hoặc phải đọc qua luôn í, mặc dù nội dung mình chưa đọc không thể reviea nhưng mà mn cũng biết cuốn này nổi tiếng quá rồi nhỉ, về phần hình thức sách rất đẹp tuy dày nhưng rất là nhẹ luôn",4
